date_cre,price,year,month,day,price_smooth
2021-05-01 00:00:00,4580.3,2021,5,1,4335.9
2021-05-02 00:00:00,4231.8,2021,5,2,4339.266667
2021-05-03 00:00:00,3989.7,2021,5,3,4267.266667
2021-05-04 00:00:00,4063.8,2021,5,4,4095.1
2021-05-05 00:00:00,4230.4,2021,5,5,4094.633333
2021-05-06 00:00:00,4426.4,2021,5,6,4240.2
2021-05-07 00:00:00,4273.8,2021,5,7,4310.2
2021-05-08 00:00:00,4304.8,2021,5,8,4335
2021-05-09 00:00:00,4282.8,2021,5,9,4287.133333
2021-05-10 00:00:00,4213,2021,5,10,4266.866667
2021-05-11 00:00:00,4327.9,2021,5,11,4274.566667
2021-05-12 00:00:00,4306.8,2021,5,12,4282.566667
2021-05-13 00:00:00,4308.5,2021,5,13,4314.4
2021-05-14 00:00:00,4333.1,2021,5,14,4316.133333
2021-05-15 00:00:00,4336.7,2021,5,15,4326.1
2021-05-16 00:00:00,4336.7,2021,5,16,4335.5
2021-05-17 00:00:00,4387.9,2021,5,17,4353.766667
2021-05-18 00:00:00,4386.1,2021,5,18,4370.233333
2021-05-19 00:00:00,4397.9,2021,5,19,4390.633333
2021-05-20 00:00:00,4400.6,2021,5,20,4394.866667
2021-05-21 00:00:00,4399.4,2021,5,21,4399.3
2021-05-22 00:00:00,4401.8,2021,5,22,4400.6
2021-05-23 00:00:00,4401.8,2021,5,23,4401
2021-05-24 00:00:00,4407.9,2021,5,24,4403.833333
2021-05-25 00:00:00,4440.7,2021,5,25,4416.8
2021-05-26 00:00:00,4422.8,2021,5,26,4423.8
2021-05-27 00:00:00,4429.9,2021,5,27,4431.133333
2021-05-28 00:00:00,4425.3,2021,5,28,4426
2021-05-29 00:00:00,4424.7,2021,5,29,4426.633333
2021-05-30 00:00:00,4424.7,2021,5,30,4424.9
2021-05-31 00:00:00,4438.8,2021,5,31,4429.4
2021-06-01 00:00:00,4512.6,2021,6,1,4458.7
2021-06-02 00:00:00,4238.8,2021,6,2,4396.733333
2021-06-03 00:00:00,3995.4,2021,6,3,4248.933333
2021-06-04 00:00:00,4111.6,2021,6,4,4115.266667
2021-06-05 00:00:00,4287.7,2021,6,5,4131.566667
2021-06-06 00:00:00,4426.4,2021,6,6,4275.233333
2021-06-07 00:00:00,4313.3,2021,6,7,4342.466667
2021-06-08 00:00:00,4196.8,2021,6,8,4312.166667
2021-06-09 00:00:00,4280,2021,6,9,4263.366667
2021-06-10 00:00:00,4233.8,2021,6,10,4236.866667
2021-06-11 00:00:00,4330.1,2021,6,11,4281.3
2021-06-12 00:00:00,4303.5,2021,6,12,4289.133333
2021-06-13 00:00:00,4413.6,2021,6,13,4349.066667
2021-06-14 00:00:00,4385.5,2021,6,14,4367.533333
2021-06-15 00:00:00,4377.7,2021,6,15,4392.266667
2021-06-16 00:00:00,4333,2021,6,16,4365.4
2021-06-17 00:00:00,4225.2,2021,6,17,4311.966667
2021-06-18 00:00:00,4195.3,2021,6,18,4251.166667
2021-06-19 00:00:00,4199.7,2021,6,19,4206.733333
2021-06-20 00:00:00,4199.7,2021,6,20,4198.233333
2021-06-21 00:00:00,4243.2,2021,6,21,4214.2
2021-06-22 00:00:00,4232.7,2021,6,22,4225.2
2021-06-23 00:00:00,4232.3,2021,6,23,4236.066667
2021-06-24 00:00:00,4225.8,2021,6,24,4230.266667
2021-06-25 00:00:00,4238.9,2021,6,25,4232.333333
2021-06-26 00:00:00,4242.3,2021,6,26,4235.666667
2021-06-27 00:00:00,4244.4,2021,6,27,4241.866667
2021-06-28 00:00:00,4241.7,2021,6,28,4242.8
2021-06-29 00:00:00,4197.8,2021,6,29,4227.966667
2021-06-30 00:00:00,4224.7,2021,6,30,4221.4
2021-07-01 00:00:00,4522.6,2021,7,1,4315.033333
2021-07-02 00:00:00,4238.8,2021,7,2,4328.7
2021-07-03 00:00:00,3995.4,2021,7,3,4252.266667
2021-07-04 00:00:00,4149,2021,7,4,4127.733333
2021-07-05 00:00:00,4310.8,2021,7,5,4151.733333
2021-07-06 00:00:00,4439.6,2021,7,6,4299.8
2021-07-07 00:00:00,4330.3,2021,7,7,4360.233333
2021-07-08 00:00:00,4201.7,2021,7,8,4323.866667
2021-07-09 00:00:00,4225.6,2021,7,9,4252.533333
2021-07-10 00:00:00,4217.8,2021,7,10,4215.033333
2021-07-11 00:00:00,4330.1,2021,7,11,4257.833333
2021-07-12 00:00:00,4324.3,2021,7,12,4290.733333
2021-07-13 00:00:00,4332.6,2021,7,13,4329
2021-07-14 00:00:00,4368.3,2021,7,14,4341.733333
2021-07-15 00:00:00,4376.7,2021,7,15,4359.2
2021-07-16 00:00:00,4340.7,2021,7,16,4361.9
2021-07-17 00:00:00,4341.2,2021,7,17,4352.866667
2021-07-18 00:00:00,4341.2,2021,7,18,4341.033333
2021-07-19 00:00:00,4360.4,2021,7,19,4347.6
2021-07-20 00:00:00,4332.1,2021,7,20,4344.566667
2021-07-21 00:00:00,4310.6,2021,7,21,4334.366667
2021-07-22 00:00:00,4319,2021,7,22,4320.566667
2021-07-23 00:00:00,4304.1,2021,7,23,4311.233333
2021-07-24 00:00:00,4306.7,2021,7,24,4309.933333
2021-07-25 00:00:00,4306.7,2021,7,25,4305.833333
2021-07-26 00:00:00,4294.3,2021,7,26,4302.566667
2021-07-27 00:00:00,4308.6,2021,7,27,4303.2
2021-07-28 00:00:00,4317.7,2021,7,28,4306.866667
2021-07-29 00:00:00,4357.9,2021,7,29,4328.066667
2021-07-30 00:00:00,4331.7,2021,7,30,4335.766667
2021-07-31 00:00:00,4331.1,2021,7,31,4340.233333
2021-08-01 00:00:00,4347.3,2021,8,1,4336.7
2021-08-02 00:00:00,4293.9,2021,8,2,4324.1
2021-08-03 00:00:00,3967.3,2021,8,3,4202.833333
2021-08-04 00:00:00,4203.8,2021,8,4,4155
2021-08-05 00:00:00,4306.9,2021,8,5,4159.333333
2021-08-06 00:00:00,4436.3,2021,8,6,4315.666667
2021-08-07 00:00:00,4327.2,2021,8,7,4356.8
2021-08-08 00:00:00,4217,2021,8,8,4326.833333
2021-08-09 00:00:00,4236.8,2021,8,9,4260.333333
2021-08-10 00:00:00,4230.2,2021,8,10,4228
2021-08-11 00:00:00,4331.7,2021,8,11,4266.233333
2021-08-12 00:00:00,4324.5,2021,8,12,4295.466667
2021-08-13 00:00:00,4236,2021,8,13,4297.4
2021-08-14 00:00:00,4239.8,2021,8,14,4266.766667
2021-08-15 00:00:00,4239.8,2021,8,15,4238.533333
2021-08-16 00:00:00,4255.5,2021,8,16,4245.033333
2021-08-17 00:00:00,4261.3,2021,8,17,4252.2
2021-08-18 00:00:00,4259.9,2021,8,18,4258.9
2021-08-19 00:00:00,4254.5,2021,8,19,4258.566667
2021-08-20 00:00:00,4250.5,2021,8,20,4254.966667
2021-08-21 00:00:00,4248.4,2021,8,21,4251.133333
2021-08-22 00:00:00,4251.2,2021,8,22,4250.033333
2021-08-23 00:00:00,4293.4,2021,8,23,4264.333333
2021-08-24 00:00:00,4293.8,2021,8,24,4279.466667
2021-08-25 00:00:00,4259.5,2021,8,25,4282.233333
2021-08-26 00:00:00,4266.1,2021,8,26,4273.133333
2021-08-27 00:00:00,4292.6,2021,8,27,4272.733333
2021-08-28 00:00:00,4287.1,2021,8,28,4281.933333
2021-08-29 00:00:00,4287.1,2021,8,29,4288.933333
2021-08-30 00:00:00,4260.6,2021,8,30,4278.266667
2021-08-31 00:00:00,4252.5,2021,8,31,4266.733333
2021-09-01 00:00:00,4351.3,2021,9,1,4288.133333
2021-09-02 00:00:00,4297.9,2021,9,2,4300.566667
2021-09-03 00:00:00,4017.1,2021,9,3,4222.1
2021-09-04 00:00:00,4180.6,2021,9,4,4165.2
2021-09-05 00:00:00,4306.9,2021,9,5,4168.2
2021-09-06 00:00:00,4425.4,2021,9,6,4304.3
2021-09-07 00:00:00,4325,2021,9,7,4352.433333
2021-09-08 00:00:00,4135.9,2021,9,8,4295.433333
2021-09-09 00:00:00,4236.9,2021,9,9,4232.6
2021-09-10 00:00:00,4238,2021,9,10,4203.6
2021-09-11 00:00:00,4360,2021,9,11,4278.3
2021-09-12 00:00:00,4313,2021,9,12,4303.666667
2021-09-13 00:00:00,4235.7,2021,9,13,4302.9
2021-09-14 00:00:00,4268.9,2021,9,14,4272.533333
2021-09-15 00:00:00,4230.7,2021,9,15,4245.1
2021-09-16 00:00:00,4141.4,2021,9,16,4213.666667
2021-09-17 00:00:00,4142.1,2021,9,17,4171.4
2021-09-18 00:00:00,4150.6,2021,9,18,4144.7
2021-09-19 00:00:00,4150.6,2021,9,19,4147.766667
2021-09-20 00:00:00,4173.9,2021,9,20,4158.366667
2021-09-21 00:00:00,4202.1,2021,9,21,4175.533333
2021-09-22 00:00:00,4188.3,2021,9,22,4188.1
2021-09-23 00:00:00,4142.4,2021,9,23,4177.6
2021-09-24 00:00:00,4138.7,2021,9,24,4156.466667
2021-09-25 00:00:00,4147.6,2021,9,25,4142.9
2021-09-26 00:00:00,4147.6,2021,9,26,4144.633333
2021-09-27 00:00:00,4145.2,2021,9,27,4146.8
2021-09-28 00:00:00,4127.3,2021,9,28,4140.033333
2021-09-29 00:00:00,4117.8,2021,9,29,4130.1
2021-09-30 00:00:00,4186.3,2021,9,30,4143.8
2021-10-01 00:00:00,4351.3,2021,10,1,4218.466667
2021-10-02 00:00:00,4304.8,2021,10,2,4280.8
2021-10-03 00:00:00,4024.4,2021,10,3,4226.833333
2021-10-04 00:00:00,4183.6,2021,10,4,4170.933333
2021-10-05 00:00:00,4334.4,2021,10,5,4180.8
2021-10-06 00:00:00,4449.4,2021,10,6,4322.466667
2021-10-07 00:00:00,4324.1,2021,10,7,4369.3
2021-10-08 00:00:00,4129.6,2021,10,8,4301.033333
2021-10-09 00:00:00,4220.8,2021,10,9,4224.833333
2021-10-10 00:00:00,4238,2021,10,10,4196.133333
2021-10-11 00:00:00,4409.3,2021,10,11,4289.366667
2021-10-12 00:00:00,4333.2,2021,10,12,4326.833333
2021-10-13 00:00:00,4331,2021,10,13,4357.833333
2021-10-14 00:00:00,4327.4,2021,10,14,4330.533333
2021-10-15 00:00:00,4259.8,2021,10,15,4306.066667
2021-10-16 00:00:00,4252,2021,10,16,4279.733333
2021-10-17 00:00:00,4252,2021,10,17,4254.6
2021-10-18 00:00:00,4262.3,2021,10,18,4255.433333
2021-10-19 00:00:00,4266.9,2021,10,19,4260.4
2021-10-20 00:00:00,4287.3,2021,10,20,4272.166667
2021-10-21 00:00:00,4288.1,2021,10,21,4280.766667
2021-10-22 00:00:00,4318,2021,10,22,4297.8
2021-10-23 00:00:00,4315,2021,10,23,4307.033333
2021-10-24 00:00:00,4314.9,2021,10,24,4315.966667
2021-10-25 00:00:00,4350.9,2021,10,25,4326.933333
2021-10-26 00:00:00,4316.7,2021,10,26,4327.5
2021-10-27 00:00:00,4330.2,2021,10,27,4332.6
2021-10-28 00:00:00,4318.4,2021,10,28,4321.766667
2021-10-29 00:00:00,4290.6,2021,10,29,4313.066667
2021-10-30 00:00:00,4289.6,2021,10,30,4299.533333
2021-10-31 00:00:00,4289.6,2021,10,31,4289.933333
2021-11-01 00:00:00,4357.2,2021,11,1,4312.133333
2021-11-02 00:00:00,4257.8,2021,11,2,4301.533333
2021-11-03 00:00:00,4022.9,2021,11,3,4212.633333
2021-11-04 00:00:00,4183.6,2021,11,4,4154.766667
2021-11-05 00:00:00,4328.2,2021,11,5,4178.233333
2021-11-06 00:00:00,4409.5,2021,11,6,4307.1
2021-11-07 00:00:00,4324.1,2021,11,7,4353.933333
2021-11-08 00:00:00,4172.5,2021,11,8,4302.033333
2021-11-09 00:00:00,4219.4,2021,11,9,4238.666667
2021-11-10 00:00:00,4242.8,2021,11,10,4211.566667
2021-11-11 00:00:00,4441.1,2021,11,11,4301.1
2021-11-12 00:00:00,4333.5,2021,11,12,4339.133333
2021-11-13 00:00:00,4450.7,2021,11,13,4408.433333
2021-11-14 00:00:00,4450.7,2021,11,14,4411.633333
2021-11-15 00:00:00,4455.6,2021,11,15,4452.333333
2021-11-16 00:00:00,4421.4,2021,11,16,4442.566667
2021-11-17 00:00:00,4443.8,2021,11,17,4440.266667
2021-11-18 00:00:00,4423.3,2021,11,18,4429.5
2021-11-19 00:00:00,4410.1,2021,11,19,4425.733333
2021-11-20 00:00:00,4404.2,2021,11,20,4412.533333
2021-11-21 00:00:00,4404.2,2021,11,21,4406.166667
2021-11-22 00:00:00,4311.2,2021,11,22,4373.2
2021-11-23 00:00:00,4275,2021,11,23,4330.133333
2021-11-24 00:00:00,4273.5,2021,11,24,4286.566667
2021-11-25 00:00:00,4278.3,2021,11,25,4275.6
2021-11-26 00:00:00,4315.7,2021,11,26,4289.166667
2021-11-27 00:00:00,4318.9,2021,11,27,4304.3
2021-11-28 00:00:00,4318.9,2021,11,28,4317.833333
2021-11-29 00:00:00,4303.9,2021,11,29,4313.9
2021-11-30 00:00:00,4277,2021,11,30,4299.933333
2021-12-01 00:00:00,4353.2,2021,12,1,4311.366667
2021-12-02 00:00:00,4238.1,2021,12,2,4289.433333
2021-12-03 00:00:00,4017.1,2021,12,3,4202.8
2021-12-04 00:00:00,4170.4,2021,12,4,4141.866667
2021-12-05 00:00:00,4305.5,2021,12,5,4164.333333
2021-12-06 00:00:00,4413.6,2021,12,6,4296.5
2021-12-07 00:00:00,4319.4,2021,12,7,4346.166667
2021-12-08 00:00:00,4181.5,2021,12,8,4304.833333
2021-12-09 00:00:00,4219.4,2021,12,9,4240.1
2021-12-10 00:00:00,4264.7,2021,12,10,4221.866667
2021-12-11 00:00:00,4448.9,2021,12,11,4311
2021-12-12 00:00:00,4333.5,2021,12,12,4349.033333
2021-12-13 00:00:00,4351.4,2021,12,13,4377.933333
2021-12-14 00:00:00,4328.2,2021,12,14,4337.7
2021-12-15 00:00:00,4348.7,2021,12,15,4342.766667
2021-12-16 00:00:00,4399.8,2021,12,16,4358.9
2021-12-17 00:00:00,4394.4,2021,12,17,4380.966667
2021-12-18 00:00:00,4389.5,2021,12,18,4394.566667
2021-12-19 00:00:00,4389.5,2021,12,19,4391.133333
2021-12-20 00:00:00,4354.1,2021,12,20,4377.7
2021-12-21 00:00:00,4346.5,2021,12,21,4363.366667
